# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.61300000e+02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.0842603       	9.16205158e-04	-8.77595489e-22	2.05838212e-03	-1.02919106e-04	-3.92149374e-04	4.58102579e-05	3.55183473e-04	5.61021685e-04	4.58102579e-05	-4.58102579e-05	6.37041685e-04	1.42134043e-03
0.0843261       	9.16029945e-04	7.51057354e-22	2.04737011e-03	-1.02368505e-04	-3.93587191e-04	4.58014972e-05	3.55646467e-04	5.60383478e-04	4.58014972e-05	-4.58014972e-05	6.30097862e-04	1.41727224e-03
0.0843919       	9.15811253e-04	-2.13389643e-21	2.03625215e-03	-1.01812607e-04	-3.95070218e-04	4.57905627e-05	3.56093019e-04	5.59718234e-04	4.57905627e-05	-4.57905627e-05	6.23055854e-04	1.41319629e-03
0.0844577       	9.15656590e-04	2.15819071e-21	2.02524975e-03	-1.01262487e-04	-3.96575747e-04	4.57828295e-05	3.56565808e-04	5.59090782e-04	4.57828295e-05	-4.57828295e-05	6.16049127e-04	1.40920062e-03
0.0845235       	9.15464014e-04	-1.57864824e-22	2.01416799e-03	-1.00708400e-04	-3.98054794e-04	4.57732007e-05	3.57023607e-04	5.58440406e-04	4.57732007e-05	-4.57732007e-05	6.09029201e-04	1.40513879e-03
0.0845893       	9.15326894e-04	4.54361203e-22	2.00313619e-03	-1.00156809e-04	-3.99529867e-04	4.57663447e-05	3.57506638e-04	5.57820256e-04	4.57663447e-05	-4.57663447e-05	6.02038226e-04	1.40109796e-03
0.0846551       	9.15112952e-04	2.05881518e-21	1.99216749e-03	-9.96083747e-05	-4.01046604e-04	4.57556476e-05	3.57948101e-04	5.57164851e-04	4.57556476e-05	-4.57556476e-05	5.95037143e-04	1.39713035e-03
0.0847209       	9.14989803e-04	-1.48375819e-21	1.98040053e-03	-9.90200266e-05	-4.02674393e-04	4.57494901e-05	3.58474875e-04	5.56514928e-04	4.57494901e-05	-4.57494901e-05	5.87525873e-04	1.39287466e-03
0.0847867       	9.14760751e-04	-7.02884594e-22	1.96923149e-03	-9.84615744e-05	-4.04194684e-04	4.57380375e-05	3.58918801e-04	5.55841950e-04	4.57380375e-05	-4.57380375e-05	5.80421060e-04	1.38881043e-03
0.0848525       	9.14541259e-04	-1.32242266e-21	1.95883796e-03	-9.79418981e-05	-4.05507198e-04	4.57270630e-05	3.59328732e-04	5.55212528e-04	4.57270630e-05	-4.57270630e-05	5.73911783e-04	1.38492618e-03
0.0849183       	9.14279206e-04	-7.60916436e-22	1.94755695e-03	-9.73778475e-05	-4.07101796e-04	4.57139603e-05	3.59761755e-04	5.54517450e-04	4.57139603e-05	-4.57139603e-05	5.66676679e-04	1.38088027e-03
0.0849841       	9.14034967e-04	-1.35643445e-22	1.93649089e-03	-9.68245445e-05	-4.08631104e-04	4.57017484e-05	3.60192939e-04	5.53842028e-04	4.57017484e-05	-4.57017484e-05	5.59614341e-04	1.37687655e-03
0.0850499       	9.13702986e-04	-7.44422015e-22	1.92585818e-03	-9.62929091e-05	-4.10051951e-04	4.56851493e-05	3.60558584e-04	5.53144402e-04	4.56851493e-05	-4.56851493e-05	5.52877140e-04	1.37298104e-03
0.0851157       	9.13399328e-04	8.99507549e-22	1.91493695e-03	-9.57468473e-05	-4.11558673e-04	4.56699664e-05	3.60952817e-04	5.52446511e-04	4.56699664e-05	-4.56699664e-05	5.45909800e-04	1.36902715e-03
0.0851815       	9.13008632e-04	-1.23536915e-21	1.90436827e-03	-9.52184135e-05	-4.12942115e-04	4.56504316e-05	3.61285902e-04	5.51722729e-04	4.56504316e-05	-4.56504316e-05	5.39242020e-04	1.36512625e-03
0.0852473       	9.12650859e-04	-1.15137581e-21	1.89336680e-03	-9.46683399e-05	-4.14452791e-04	4.56325429e-05	3.61657089e-04	5.50993769e-04	4.56325429e-05	-4.56325429e-05	5.32230608e-04	1.36113619e-03
0.0853131       	9.12184606e-04	-1.18624665e-22	1.88280644e-03	-9.41403222e-05	-4.15832722e-04	4.56092303e-05	3.61951981e-04	5.50232625e-04	4.56092303e-05	-4.56092303e-05	5.25570500e-04	1.35723594e-03
0.0853789       	9.11767874e-04	-2.16330556e-21	1.87141751e-03	-9.35708755e-05	-4.17480365e-04	4.55883937e-05	3.62313062e-04	5.49454813e-04	4.55883937e-05	-4.55883937e-05	5.18228389e-04	1.35318912e-03
0.0854446       	9.11232695e-04	8.01593990e-22	1.86068176e-03	-9.30340879e-05	-4.18912303e-04	4.55616348e-05	3.62582260e-04	5.48650436e-04	4.55616348e-05	-4.55616348e-05	5.11428575e-04	1.34925318e-03
0.0855104       	9.10749004e-04	6.28463159e-22	1.84992536e-03	-9.24962678e-05	-4.20350930e-04	4.55374502e-05	3.62878234e-04	5.47870770e-04	4.55374502e-05	-4.55374502e-05	5.04611748e-04	1.34531361e-03
0.0855762       	9.10156308e-04	-8.55470298e-22	1.83894260e-03	-9.19471301e-05	-4.21890010e-04	4.55078154e-05	3.63131024e-04	5.47025284e-04	4.55078154e-05	-4.55078154e-05	4.97581292e-04	1.34136131e-03
0.085642        	9.09589621e-04	-1.75045577e-21	1.82822730e-03	-9.14113652e-05	-4.23339618e-04	4.54794810e-05	3.63383445e-04	5.46206176e-04	4.54794810e-05	-4.54794810e-05	4.90774034e-04	1.33745327e-03
0.0857078       	9.08967532e-04	-2.84596998e-22	1.81722121e-03	-9.08610605e-05	-4.24868793e-04	4.54483766e-05	3.63622705e-04	5.45344827e-04	4.54483766e-05	-4.54483766e-05	4.83741812e-04	1.33347940e-03
0.0857736       	9.08350132e-04	-8.13657360e-22	1.80673423e-03	-9.03367113e-05	-4.26243164e-04	4.54175066e-05	3.63838354e-04	5.44511777e-04	4.54175066e-05	-4.54175066e-05	4.77123949e-04	1.32961028e-03
0.0858394       	9.07664257e-04	3.84750290e-22	1.79580025e-03	-8.97900127e-05	-4.27752707e-04	4.53832128e-05	3.64042116e-04	5.43622141e-04	4.53832128e-05	-4.53832128e-05	4.70147420e-04	1.32565283e-03
0.0859052       	9.06994800e-04	1.32709947e-21	1.78493641e-03	-8.92468205e-05	-4.29254540e-04	4.53497400e-05	3.64250580e-04	5.42744221e-04	4.53497400e-05	-4.53497400e-05	4.63213665e-04	1.32172274e-03
0.085971        	9.06253487e-04	-8.31914334e-22	1.77419310e-03	-8.87096552e-05	-4.30792501e-04	4.53126743e-05	3.64417088e-04	5.41836399e-04	4.53126743e-05	-4.53126743e-05	4.56304052e-04	1.31788905e-03
0.0860368       	9.05536277e-04	-8.93300292e-22	1.76363189e-03	-8.81815944e-05	-4.32240388e-04	4.52768138e-05	3.64586544e-04	5.40949733e-04	4.52768138e-05	-4.52768138e-05	4.49575557e-04	1.31405633e-03
0.0861026       	9.04758593e-04	-2.56813396e-21	1.75259438e-03	-8.76297192e-05	-4.33876826e-04	4.52379296e-05	3.64749577e-04	5.40009016e-04	4.52379296e-05	-4.52379296e-05	4.42420367e-04	1.31017402e-03
0.0861684       	9.03992999e-04	-1.15946764e-21	1.74201715e-03	-8.71008576e-05	-4.35327373e-04	4.51996500e-05	3.64895642e-04	5.39097357e-04	4.51996500e-05	-4.51996500e-05	4.35681203e-04	1.30633595e-03
0.0862342       	9.03182582e-04	5.88759666e-22	1.73103562e-03	-8.65517808e-05	-4.36994308e-04	4.51591291e-05	3.65039510e-04	5.38143072e-04	4.51591291e-05	-4.51591291e-05	4.28523500e-04	1.30251212e-03
0.0863          	9.02392852e-04	-1.59981403e-21	1.72055656e-03	-8.60278278e-05	-4.38482427e-04	4.51196426e-05	3.65168598e-04	5.37224254e-04	4.51196426e-05	-4.51196426e-05	4.21795851e-04	1.29876070e-03
0.0863679       	9.01556839e-04	-5.40181219e-22	1.70924102e-03	-8.54620508e-05	-4.40139813e-04	4.50778419e-05	3.65316369e-04	5.36240470e-04	4.50778419e-05	-4.50778419e-05	4.14480695e-04	1.29476032e-03
0.0864359       	9.00707323e-04	-3.08157651e-22	1.69849477e-03	-8.49247384e-05	-4.41675948e-04	4.50353661e-05	3.65428923e-04	5.35278400e-04	4.50353661e-05	-4.50353661e-05	4.07571436e-04	1.29092333e-03
0.0865039       	8.99804823e-04	2.73698713e-21	1.68726852e-03	-8.43634258e-05	-4.43451154e-04	4.49902411e-05	3.65538986e-04	5.34265837e-04	4.49902411e-05	-4.49902411e-05	4.00183104e-04	1.28708541e-03
0.086572        	8.98933233e-04	-1.21480809e-22	1.67650747e-03	-8.38253735e-05	-4.45004055e-04	4.49466616e-05	3.65641243e-04	5.33291990e-04	4.49466616e-05	-4.49466616e-05	3.93249680e-04	1.28325779e-03
0.0866402       	8.98018456e-04	4.01999421e-22	1.66594319e-03	-8.32971596e-05	-4.46554978e-04	4.49009228e-05	3.65712068e-04	5.32306388e-04	4.49009228e-05	-4.49009228e-05	3.86416618e-04	1.27952657e-03
0.0867085       	8.97141449e-04	8.03471313e-22	1.65490316e-03	-8.27451581e-05	-4.48200569e-04	4.48570725e-05	3.65825567e-04	5.31315883e-04	4.48570725e-05	-4.48570725e-05	3.79251012e-04	1.27565215e-03
0.0867768       	8.96204400e-04	-9.15096543e-22	1.64315936e-03	-8.21579678e-05	-4.50225223e-04	4.48102200e-05	3.65944232e-04	5.30260168e-04	4.48102200e-05	-4.48102200e-05	3.71354455e-04	1.27180490e-03
0.0868452       	8.95226150e-04	-8.51418069e-22	1.63307891e-03	-8.16539453e-05	-4.51710710e-04	4.47613075e-05	3.65959130e-04	5.29267020e-04	4.47613075e-05	-4.47613075e-05	3.64828742e-04	1.26825016e-03
0.0869136       	8.94293207e-04	1.47013055e-21	1.62220826e-03	-8.11104131e-05	-4.53385327e-04	4.47146603e-05	3.66036190e-04	5.28257016e-04	4.47146603e-05	-4.47146603e-05	3.57718803e-04	1.26448946e-03
0.0869822       	8.93388719e-04	-1.04537719e-21	1.61119518e-03	-8.05597592e-05	-4.55142722e-04	4.46694360e-05	3.66134600e-04	5.27254119e-04	4.46694360e-05	-4.46694360e-05	3.50454869e-04	1.26074031e-03
0.0870511       	8.92437520e-04	-2.15750021e-21	1.59974109e-03	-7.99870544e-05	-4.57084550e-04	4.46218760e-05	3.66231706e-04	5.26205815e-04	4.46218760e-05	-4.46218760e-05	3.42785994e-04	1.25695509e-03
0.08712         	8.91465247e-04	2.02931883e-22	1.58928522e-03	-7.94642610e-05	-4.58721940e-04	4.45732624e-05	3.66268363e-04	5.25196885e-04	4.45732624e-05	-4.45732624e-05	3.35920670e-04	1.25336455e-03
0.0871888       	8.90493339e-04	-6.51440827e-22	1.57895476e-03	-7.89477380e-05	-4.60275592e-04	4.45246670e-05	3.66298932e-04	5.24194408e-04	4.45246670e-05	-4.45246670e-05	3.29201788e-04	1.24975297e-03
0.0872577       	8.89562424e-04	3.01076957e-21	1.56746263e-03	-7.83731315e-05	-4.62229774e-04	4.44781212e-05	3.66408081e-04	5.23154344e-04	4.44781212e-05	-4.44781212e-05	3.21501541e-04	1.24596109e-03
0.0873266       	8.88570933e-04	-1.27742113e-21	1.55642231e-03	-7.78211157e-05	-4.64103311e-04	4.44285466e-05	3.66464351e-04	5.22106582e-04	4.44285466e-05	-4.44285466e-05	3.14107845e-04	1.24231447e-03
0.0873955       	8.87644723e-04	1.69994880e-21	1.54541683e-03	-7.72708414e-05	-4.65943902e-04	4.43822361e-05	3.66551520e-04	5.21093203e-04	4.43822361e-05	-4.43822361e-05	3.06764512e-04	1.23865232e-03
0.0874644       	8.86617383e-04	-8.08514424e-22	1.53508374e-03	-7.67541870e-05	-4.67549297e-04	4.43308691e-05	3.66554504e-04	5.20062878e-04	4.43308691e-05	-4.43308691e-05	2.99992572e-04	1.23509117e-03
0.0875339       	8.85604136e-04	-9.34737251e-22	1.52370219e-03	-7.61851094e-05	-4.69523869e-04	4.42802068e-05	3.66616959e-04	5.18987178e-04	4.42802068e-05	-4.42802068e-05	2.92327225e-04	1.23137496e-03
0.0876033       	8.84558778e-04	8.48232306e-22	1.51264811e-03	-7.56324055e-05	-4.71397451e-04	4.42279389e-05	3.66646984e-04	5.17911795e-04	4.42279389e-05	-4.42279389e-05	2.84926604e-04	1.22772151e-03
0.0876728       	8.83532342e-04	2.21296945e-21	1.50177022e-03	-7.50885109e-05	-4.73234571e-04	4.41766171e-05	3.66677660e-04	5.16854682e-04	4.41766171e-05	-4.41766171e-05	2.77650539e-04	1.22411968e-03
0.0877423       	8.82438675e-04	2.64718110e-21	1.49095256e-03	-7.45476279e-05	-4.75063133e-04	4.41219338e-05	3.66671710e-04	5.15766965e-04	4.41219338e-05	-4.41219338e-05	2.70413146e-04	1.22053941e-03
0.0878117       	8.81378648e-04	-8.82604263e-22	1.48013229e-03	-7.40066144e-05	-4.76887893e-04	4.40689324e-05	3.66682710e-04	5.14695938e-04	4.40689324e-05	-4.40689324e-05	2.63178252e-04	1.21695404e-03
0.0878812       	8.80274700e-04	-1.34626898e-21	1.46928712e-03	-7.34643558e-05	-4.78707138e-04	4.40137350e-05	3.66672994e-04	5.13601706e-04	4.40137350e-05	-4.40137350e-05	2.55936419e-04	1.21335070e-03
0.0879506       	8.79150925e-04	6.03467993e-22	1.45819250e-03	-7.29096249e-05	-4.80660958e-04	4.39575463e-05	3.66665838e-04	5.12485087e-04	4.39575463e-05	-4.39575463e-05	2.48435291e-04	1.20975721e-03
0.0880201       	8.78016090e-04	6.01719872e-23	1.44737390e-03	-7.23686949e-05	-4.82512786e-04	4.39008045e-05	3.66639350e-04	5.11376740e-04	4.39008045e-05	-4.39008045e-05	2.41174163e-04	1.20619973e-03
0.0880902       	8.76911118e-04	4.24983086e-22	1.43653678e-03	-7.18268388e-05	-4.84290647e-04	4.38455559e-05	3.66628720e-04	5.10282398e-04	4.38455559e-05	-4.38455559e-05	2.33977741e-04	1.20255904e-03
0.0881603       	8.75711619e-04	9.87307551e-22	1.42549295e-03	-7.12746475e-05	-4.86282753e-04	4.37855809e-05	3.66581162e-04	5.09130457e-04	4.37855809e-05	-4.37855809e-05	2.26463722e-04	1.19902923e-03
0.0882304       	8.74548203e-04	7.59540988e-22	1.41503074e-03	-7.07515372e-05	-4.88045800e-04	4.37274101e-05	3.66522564e-04	5.08025639e-04	4.37274101e-05	-4.37274101e-05	2.19469572e-04	1.19556117e-03
0.0883005       	8.73348800e-04	2.90699387e-22	1.40359030e-03	-7.01795152e-05	-4.90141905e-04	4.36674400e-05	3.66494885e-04	5.06853915e-04	4.36674400e-05	-4.36674400e-05	2.11653246e-04	1.19193706e-03
0.0883706       	8.72176287e-04	2.04295046e-21	1.39304953e-03	-6.96524763e-05	-4.91939182e-04	4.36088144e-05	3.66435667e-04	5.05740620e-04	4.36088144e-05	-4.36088144e-05	2.04585581e-04	1.18846394e-03
0.0884406       	8.70977974e-04	1.61623539e-21	1.38237694e-03	-6.91188472e-05	-4.93798605e-04	4.35488987e-05	3.66370140e-04	5.04607834e-04	4.35488987e-05	-4.35488987e-05	1.97389866e-04	1.18498708e-03
0.0885114       	8.69809939e-04	4.84429850e-23	1.37154593e-03	-6.85772964e-05	-4.95650232e-04	4.34904969e-05	3.66327673e-04	5.03482266e-04	4.34904969e-05	-4.34904969e-05	1.90122733e-04	1.18142320e-03
0.0885822       	8.68604440e-04	-9.62251344e-22	1.36099633e-03	-6.80498166e-05	-4.97427932e-04	4.34302220e-05	3.66252403e-04	5.02352036e-04	4.34302220e-05	-4.34302220e-05	1.83070234e-04	1.17792610e-03
0.0886529       	8.67454055e-04	-1.76803146e-21	1.35010942e-03	-6.75054708e-05	-4.99323887e-04	4.33727027e-05	3.66221556e-04	5.01232498e-04	4.33727027e-05	-4.33727027e-05	1.75730822e-04	1.17437859e-03
0.0887237       	8.66296189e-04	4.64876232e-23	1.33920787e-03	-6.69603933e-05	-5.01220259e-04	4.33148095e-05	3.66187701e-04	5.00108488e-04	4.33148095e-05	-4.33148095e-05	1.68383674e-04	1.17082419e-03
0.0887945       	8.65190108e-04	1.54839389e-21	1.32832559e-03	-6.64162797e-05	-5.03123111e-04	4.32595054e-05	3.66178774e-04	4.99011333e-04	4.32595054e-05	-4.32595054e-05	1.61039685e-04	1.16728591e-03
0.0888652       	8.64090452e-04	1.37765841e-21	1.31745479e-03	-6.58727394e-05	-5.05000770e-04	4.32045226e-05	3.66172486e-04	4.97917965e-04	4.32045226e-05	-4.32045226e-05	1.53726624e-04	1.16372816e-03
0.088936        	8.63052330e-04	1.39502362e-21	1.30663931e-03	-6.53319653e-05	-5.06913123e-04	4.31526165e-05	3.66194200e-04	4.96858130e-04	4.31526165e-05	-4.31526165e-05	1.46406530e-04	1.16023278e-03
0.0890075       	8.62032362e-04	9.21072939e-22	1.29570959e-03	-6.47854793e-05	-5.08832933e-04	4.31016181e-05	3.66230702e-04	4.95801660e-04	4.31016181e-05	-4.31016181e-05	1.39021860e-04	1.15668773e-03
0.089079        	8.61062662e-04	-1.91282048e-21	1.28474399e-03	-6.42371997e-05	-5.10766109e-04	4.30531331e-05	3.66294131e-04	4.94768531e-04	4.30531331e-05	-4.30531331e-05	1.31605888e-04	1.15313811e-03
0.0891505       	8.60118776e-04	-2.03349053e-21	1.27420370e-03	-6.37101851e-05	-5.12616651e-04	4.30059388e-05	3.66349203e-04	4.93769573e-04	4.30059388e-05	-4.30059388e-05	1.24485199e-04	1.14971850e-03
0.089222        	8.59259238e-04	8.65736377e-22	1.26330481e-03	-6.31652407e-05	-5.14575657e-04	4.29629619e-05	3.66464378e-04	4.92794860e-04	4.29629619e-05	-4.29629619e-05	1.17076750e-04	1.14622806e-03
0.0892935       	8.58437045e-04	1.68970952e-21	1.25234058e-03	-6.26170289e-05	-5.16521762e-04	4.29218523e-05	3.66601494e-04	4.91835551e-04	4.29218523e-05	-4.29218523e-05	1.09648526e-04	1.14269205e-03
0.089365        	8.57676548e-04	1.10095337e-21	1.24141542e-03	-6.20707712e-05	-5.18493113e-04	4.28838274e-05	3.66767503e-04	4.90909045e-04	4.28838274e-05	-4.28838274e-05	1.02214599e-04	1.13920083e-03
0.0894365       	8.56909895e-04	5.04591161e-22	1.23101317e-03	-6.15506585e-05	-5.20334227e-04	4.28454947e-05	3.66904289e-04	4.90005606e-04	4.28454947e-05	-4.28454947e-05	9.51723587e-05	1.13584081e-03
0.089508        	8.56224286e-04	-9.64421870e-23	1.22077286e-03	-6.10386429e-05	-5.22024566e-04	4.28112143e-05	3.67073500e-04	4.89150786e-04	4.28112143e-05	-4.28112143e-05	8.83618639e-05	1.13241100e-03
0.0895803       	8.55572436e-04	-2.51152770e-21	1.20993692e-03	-6.04968459e-05	-5.23937568e-04	4.27786218e-05	3.67289372e-04	4.88283064e-04	4.27786218e-05	-4.27786218e-05	8.10308906e-05	1.12890603e-03
0.0896526       	8.54970710e-04	-3.36398305e-22	1.19896389e-03	-5.99481946e-05	-5.25966763e-04	4.27485355e-05	3.67537160e-04	4.87433550e-04	4.27485355e-05	-4.27485355e-05	7.35151829e-05	1.12544871e-03
0.089725        	8.54353397e-04	1.19365576e-22	1.18789671e-03	-5.93948357e-05	-5.28027609e-04	4.27176699e-05	3.67781863e-04	4.86571534e-04	4.27176699e-05	-4.27176699e-05	6.59207482e-05	1.12197597e-03
0.0897973       	8.53822801e-04	1.27015017e-22	1.17560133e-03	-5.87800663e-05	-5.30554788e-04	4.26911401e-05	3.68131334e-04	4.85691467e-04	4.26911401e-05	-4.26911401e-05	5.72458747e-05	1.11835545e-03
0.0898696       	8.53278904e-04	2.23372804e-21	1.16377890e-03	-5.81889452e-05	-5.32970067e-04	4.26639452e-05	3.68450507e-04	4.84828397e-04	4.26639452e-05	-4.26639452e-05	4.89193855e-05	1.11485952e-03
0.0899419       	8.52706504e-04	2.46457200e-22	1.15287396e-03	-5.76436978e-05	-5.34991764e-04	4.26353252e-05	3.68709554e-04	4.83996950e-04	4.26353252e-05	-4.26353252e-05	4.14452143e-05	1.11142874e-03
0.0900142       	8.52117270e-04	2.36277265e-21	1.14232063e-03	-5.71160314e-05	-5.36879193e-04	4.26058635e-05	3.68942603e-04	4.83174666e-04	4.26058635e-05	-4.26058635e-05	3.42811205e-05	1.10803951e-03
0.0900866       	8.51542213e-04	4.33688541e-22	1.13172658e-03	-5.65863289e-05	-5.38803221e-04	4.25771107e-05	3.69184778e-04	4.82357435e-04	4.25771107e-05	-4.25771107e-05	2.70600672e-05	1.10466651e-03
0.0901598       	8.50929199e-04	-4.17770833e-23	1.12108272e-03	-5.60541358e-05	-5.40783166e-04	4.25464600e-05	3.69410464e-04	4.81518735e-04	4.25464600e-05	-4.25464600e-05	1.97581915e-05	1.10132452e-03
0.0902331       	8.50298081e-04	-1.75517081e-22	1.11028110e-03	-5.55140548e-05	-5.42695171e-04	4.25149041e-05	3.69634986e-04	4.80663096e-04	4.25149041e-05	-4.25149041e-05	1.24453769e-05	1.09783572e-03
0.0903063       	8.49625556e-04	1.50123017e-22	1.09972737e-03	-5.49863687e-05	-5.44645368e-04	4.24812778e-05	3.69826409e-04	4.79799147e-04	4.24812778e-05	-4.24812778e-05	5.21831851e-06	1.09450905e-03
0.0903796       	8.48900712e-04	1.36604537e-22	1.08977495e-03	-5.44887473e-05	-5.46309608e-04	4.24450356e-05	3.69961609e-04	4.78939104e-04	4.24450356e-05	-4.24450356e-05	-1.42213471e-06	1.09119708e-03
0.0904528       	8.48150979e-04	8.51053944e-23	1.07940682e-03	-5.39703412e-05	-5.48145229e-04	4.24075490e-05	3.70105149e-04	4.78045831e-04	4.24075490e-05	-4.24075490e-05	-8.44181781e-06	1.08784864e-03
0.0905261       	8.47435397e-04	-2.76307636e-21	1.06779016e-03	-5.33895081e-05	-5.50542306e-04	4.23717698e-05	3.70328190e-04	4.77107206e-04	4.23717698e-05	-4.23717698e-05	-1.66472256e-05	1.08443739e-03
0.0905993       	8.46586680e-04	-1.33031487e-22	1.05679518e-03	-5.28397589e-05	-5.52648171e-04	4.23293340e-05	3.70453581e-04	4.76133099e-04	4.23293340e-05	-4.23293340e-05	-2.42505822e-05	1.08104576e-03
0.0906726       	8.45744975e-04	-1.47697788e-22	1.04579838e-03	-5.22899191e-05	-5.54809635e-04	4.22872487e-05	3.70582568e-04	4.75162406e-04	4.22872487e-05	-4.22872487e-05	-3.19104442e-05	1.07770883e-03
0.0907469       	8.44829392e-04	2.55441117e-22	1.03484112e-03	-5.17420561e-05	-5.56868551e-04	4.22414696e-05	3.70672640e-04	4.74156752e-04	4.22414696e-05	-4.22414696e-05	-3.94479897e-05	1.07428911e-03
0.0908212       	8.43860405e-04	1.07471272e-21	1.02387046e-03	-5.11935231e-05	-5.58974818e-04	4.21930203e-05	3.70736680e-04	4.73123726e-04	4.21930203e-05	-4.21930203e-05	-4.70395872e-05	1.07091005e-03
0.0908955       	8.42835441e-04	-2.06022504e-21	1.01320100e-03	-5.06600498e-05	-5.60962071e-04	4.21417720e-05	3.70757671e-04	4.72077770e-04	4.21417720e-05	-4.21417720e-05	-5.43615729e-05	1.06756257e-03
0.0909698       	8.41787987e-04	1.08706070e-22	1.00227747e-03	-5.01138734e-05	-5.63071704e-04	4.20893993e-05	3.70780120e-04	4.71007867e-04	4.20893993e-05	-4.20893993e-05	-6.19329706e-05	1.06421044e-03
0.0910441       	8.40692675e-04	-2.83437929e-22	9.91694125e-04	-4.95847062e-05	-5.65066931e-04	4.20346337e-05	3.70761631e-04	4.69931044e-04	4.20346337e-05	-4.20346337e-05	-6.92198690e-05	1.06091399e-03
0.0911184       	8.39558477e-04	-6.29677994e-22	9.80730478e-04	-4.90365239e-05	-5.67217071e-04	4.19779238e-05	3.70742714e-04	4.68815762e-04	4.19779238e-05	-4.19779238e-05	-7.68518322e-05	1.05758231e-03
0.0911927       	8.38385463e-04	1.64370805e-21	9.70156786e-04	-4.85078393e-05	-5.69217123e-04	4.19192731e-05	3.70684892e-04	4.67700571e-04	4.19192731e-05	-4.19192731e-05	-8.41387302e-05	1.05429552e-03
0.091267        	8.37179496e-04	1.58151278e-22	9.59244890e-04	-4.79622445e-05	-5.71369665e-04	4.18589748e-05	3.70627503e-04	4.66551992e-04	4.18589748e-05	-4.18589748e-05	-9.17472205e-05	1.05099211e-03
0.0913414       	8.35944965e-04	-7.50938669e-22	9.48893930e-04	-4.74446965e-05	-5.73313553e-04	4.17972483e-05	3.70527786e-04	4.65417179e-04	4.17972483e-05	-4.17972483e-05	-9.88665878e-05	1.04776052e-03
0.0914169       	8.34669217e-04	-5.68239017e-22	9.37621702e-04	-4.68810851e-05	-5.75595210e-04	4.17334608e-05	3.70453523e-04	4.64215694e-04	4.17334608e-05	-4.17334608e-05	-1.06784359e-04	1.04440606e-03
0.0914925       	8.33352065e-04	1.49411665e-21	9.27192868e-04	-4.63596434e-05	-5.77586737e-04	4.16676033e-05	3.70316389e-04	4.63035676e-04	4.16676033e-05	-4.16676033e-05	-1.13990303e-04	1.04118317e-03
0.0915681       	8.32005563e-04	-6.44348543e-22	9.16118053e-04	-4.58059027e-05	-5.79852128e-04	4.16002782e-05	3.70196879e-04	4.61808684e-04	4.16002782e-05	-4.16002782e-05	-1.21793101e-04	1.03791115e-03
0.0916436       	8.30641027e-04	-1.00346969e-22	9.05536634e-04	-4.52768317e-05	-5.81945801e-04	4.15320513e-05	3.70043682e-04	4.60597345e-04	4.15320513e-05	-4.15320513e-05	-1.29177484e-04	1.03471412e-03
0.0917192       	8.29260653e-04	-6.16679649e-22	8.94763476e-04	-4.47381738e-05	-5.84139216e-04	4.14630326e-05	3.69892153e-04	4.59368500e-04	4.14630326e-05	-4.14630326e-05	-1.36757478e-04	1.03152095e-03
0.0917948       	8.27866200e-04	6.70276546e-22	8.84308143e-04	-4.42154072e-05	-5.86225054e-04	4.13933100e-05	3.69717693e-04	4.58148507e-04	4.13933100e-05	-4.13933100e-05	-1.44070983e-04	1.02837913e-03
0.0918703       	8.26454580e-04	-2.18051653e-21	8.73597165e-04	-4.36798583e-05	-5.88433678e-04	4.13227290e-05	3.69547432e-04	4.56907148e-04	4.13227290e-05	-4.13227290e-05	-1.51635095e-04	1.02523226e-03
0.0919459       	8.25024498e-04	-7.61512538e-22	8.62832331e-04	-4.31416166e-05	-5.90702824e-04	4.12512249e-05	3.69370633e-04	4.55653866e-04	4.12512249e-05	-4.12512249e-05	-1.59286658e-04	1.02211899e-03
